property_id,property_name,address,city,state,min_rent,max_rent,availability,primary_image_url,image_urls,special,feature_highlights,exterior_amenities,interior_amenities,pet_policy,managed_by,built_year,min_sqft,max_sqft,photo_count,has_complete_core_info,phone,email,street_address,verified_address,address_match_status,address_notes,latitude,longitude,price_1br_raw,price_1br_min,price_1br_max,price_2br_raw,price_2br_min,price_2br_max,website,actual_website,last_scraped
REM429,West End,1536 Abba Voyage Avenue,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/810-1010,,1536 Abba Voyage Avenue,"10510 W Aliana Trace Dr, Richmond, TX 77407",mismatch,"scraped='1536 Abba Voyage Avenue' | google='10510 W Aliana Trace Dr, Richmond, TX 77407'",29.6596795,-95.7091957,"1,159-2,065",1159,2065,60,,,https://westend.com,https://westend.com,2026-05-28T01:44:04
REM430,West Oaks Village,"15059 Caseta Dr, Houston, TX 77082",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/679-9800,,,"15059 Caseta Dr, Houston, TX 77082",google_only,,29.7293143,-95.6559949,"1,084",1084,1084,"1,297",1297,1297,http://wovillage.com/,http://wovillage.com/,2026-05-28T01:44:19
REM431,Westover At West Branch,"5550 Dancy Rd, Houston, TX 77041",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {13+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/701-5550,,"8332 Mesa Drive Austin, TX 78759","10110 Westview Dr, Houston, TX 77043",mismatch,"scraped='8332 Mesa Drive Austin, TX 78759' | google='10110 Westview Dr, Houston, TX 77043'",29.7917626,-95.54827519999999,"1,374-1,679",1374,1679,"1,849-2,450",1849,2450,https://westover.org,https://westover.org,2026-05-28T01:44:36
REM432,White Oak Heights,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/780-2100,,,"White Oak Dr, Houston, TX",google_only,,29.7804508,-95.3825965,"1,289-1,952",1289,1952,,,,http://www.whiteoakheightsliving.com/,http://www.whiteoakheightsliving.com/,2026-05-28T01:44:51
REM433,William Tanglewood,5740 San Felipe Street,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/784-5740,williamtanglewood@assetliving.com,5740 San Felipe Street,"5740 San Felipe St, Houston, TX 77057",confirmed,,29.75054099999999,-95.4787692,"1,503-1,952",1503,1952,"2,176-2,848",2176,2848,https://williamtanglewood.com,https://williamtanglewood.com,2026-05-28T01:44:58
REM434,Willow Creek,"7575 Office City Dr, Houston, TX 77012",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,50% {6+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,833/280-4459,,,"7575 Office City Dr, Houston, TX 77012",google_only,,29.7009916,-95.2879516,799-879,799,879,"1,199-1,299",1199,1299,https://willowcreek.com,https://willowcreek.com,2026-05-28T01:45:07
REM435,Willow Springs,"3402 Preston, Pasadena, TX 77505",Pasadena,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Register) {6+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,,,,"3033 Upland Willow Ave, Houston, TX 77038",google_only,,29.9027026,-95.4635922,"992-2,604",992,2604,"1,407-1,666",1407,1666,https://www.willowspringsapt.com/?ilm=obl&utm_source=gmb&utm_medium=organic,https://www.willowspringsapt.com/?ilm=obl&utm_source=gmb&utm_medium=organic,2026-05-28T01:45:21
REM437,Windsor Manor,"6425 Westheimer Rd, Houston, TX 77057",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,,,,"6425 Westheimer Rd, Houston, TX 77057",google_only,,29.7361762,-95.4971175,780-870,780,870,"1,105-1,165",1105,1165,https://www.windsormanorhouston.com/?utm_knock=gbp&utm_source=gmb&utm_medium=organic,https://www.windsormanorhouston.com/?utm_knock=gbp&utm_source=gmb&utm_medium=organic,2026-05-28T01:46:03
REM438,Wingspan At Bridgeland,"10503 Peek Road Cypress, TX 77433",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/301-0110,,"10503 Peek Road Cypress, TX 77433","10503 Peek Rd, Cypress, TX 77433",confirmed,,29.9380408,-95.77673109999999,"1,635-1,687",1635,1687,"2,030-2,405",2030,2405,https://wingspanatbridgeland.com,https://wingspanatbridgeland.com,2026-05-28T01:46:13
REM439,Woodforest Chase,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/330-1643,,,"12411 Wood Forest Dr, Houston, TX 77013",google_only,,29.7894437,-95.2145973,,,,"1,216",1216,1216,https://www.woodforestchase.com/?utm_source=GBP&utm_medium=organic&utm_knock=gbp,https://www.woodforestchase.com/?utm_source=GBP&utm_medium=organic&utm_knock=gbp,2026-05-28T01:46:27
REM440,Wyldewood Gosling,"23223 Gosling Rd Spring, TX 77389",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/353-2196,,"23223 Gosling Rd Spring, TX 77389","23223 Gosling Rd, Spring, TX 77389",confirmed,,30.1011254,-95.5076078,"1,209-1,418",1209,1418,"1,548-1,813",1548,1813,https://wyldewoodgosling.com,https://wyldewoodgosling.com,2026-05-28T01:46:49
REM441,YardHomes Spring West,"21400 Big Spring Valley Ave, Spring, TX 77388",Spring,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Escort) {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,,,,"21400 Big Spg Vly Ave, Spring, TX 77388",google_only,,30.0714108,-95.46111289999999,"1,399-1,615",1399,1615,"1,899-2,095",1899,2095,https://www.yardhomes-springwest.com/,https://www.yardhomes-springwest.com/,2026-05-28T01:47:10
503,1300 North Post Oak,"1300 N Post Oak, Houston, TX 77055",Houston,TX,1135,1135,,,,,,,,,Habitat Locators,,,,0,false,(713) 575-1333,,"1300 N Post Oak, Houston, TX 77055","1300 N Post Oak, Houston, TX 77055",ZERO_RESULTS,,29.7929174,-95.45533929999999,1135,1135,1135,,,,https://www.1300northpostoak.com/,https://www.1300northpostoak.com/,2026-05-27T23:23:25
504,2111 Austin,"2111 Austin Apartments 2111 Austin Street Houston, TX 77002",Houston,TX,,,,,,rent Specials,,,,,Habitat Locators,,,,0,false,(713) 652-2111,,"2111 Austin Apartments 2111 Austin Street Houston, TX 77002","2111 Austin St, Houston, TX 77002",close,"scraped='2111 Austin Apartments 2111 Austin Street Houston, TX 77002' | google='2111 Austin St, Houston, TX 77002'",29.7459778,-95.36794789999999,,,,,,,https://www.2111austin.com/,https://www.2111austin.com/,2026-05-27T23:24:19
505,Allusion West University,"3810 Law St. Houston , TX 77005",Houston,TX,,,,,,,,,,,Habitat Locators,,,,0,false,,,"3810 Law St. Houston , TX 77005","3810 Law St, Houston, TX 77005",confirmed,,29.7236185,-95.4388094,,,,,,,https://www.allusionapartments.com/,https://www.allusionapartments.com/,2026-05-27T23:32:22
506,Alta River Oaks,"3636 W Dallas St, Houston, TX 77019",Houston,TX,,,,,,ING 4 weeks FREE base rent.,,,,,Habitat Locators,,,,0,false,(833) 202-5482,,"3636 W Dallas St, Houston, TX 77019","3636 W Dallas St, Houston, TX 77019",confirmed,,29.7583277,-95.4074794,,,,,,,https://altariveroaks.com/,https://altariveroaks.com/,2026-05-27T23:33:31
507,Avalon Square,"2400 Westheimer Road Houston, TX 77098",Houston,TX,,,,,,"ing independent living, assisted living and memory care apartment homes.",,,,,Habitat Locators,,,,0,false,(713) 522-1641,,"2400 Westheimer Road Houston, TX 77098","2400 Westheimer Rd, Houston, TX 77098",confirmed,,29.7429739,-95.41658919999999,,,,,,,https://www.avalonsquare.net/,https://www.avalonsquare.net/,2026-05-27T23:37:27
508,Bellrock Summer Street,"3030 Summer Street Houston, TX 77007",Houston,TX,555,1258,,,,everything you need for an elevated lifestyle.,,,,,Habitat Locators,,,,0,false,(346) 534-7481,,"3030 Summer Street Houston, TX 77007","3030 Summer St, Houston, TX 77007",confirmed,,29.7723394,-95.3926501,555,555,555,1258,1258,1258,https://bellrocksummerstreet.com/,https://bellrocksummerstreet.com/,2026-05-27T23:39:34
509,Broadstone EaDo,2425 Bell St,Houston,TX,500,500,"e-, and two-bedroom floor plans that perfectly align with your lifestyle. Each floor plan showcases a chic, industrial-inspired aesthetic that delivers both comfort and s",,,,,,,,Habitat Locators,,,,0,false,,investorrelations@broadstone.com,2425 Bell St,"2425 Bell St, Houston, TX 77003",confirmed,,29.7457586,-95.3555209,500,500,500,200,,,https://livebroadstoneeado.com/,https://livebroadstoneeado.com/,2026-05-27T23:42:41
510,Caroline Lofts,,Houston,TX,,,,,,,,,,,Habitat Locators,,,,0,false,,,,"2515 Caroline St, Houston, TX 77004",google_only,,29.7441727,-95.3708479,,,,,,,https://www.carolineloftsliving.com/,https://www.carolineloftsliving.com/,2026-05-27T23:45:54
511,Catalina Village,3560 Dixie Dr,Houston,TX,799,999,"it all!
Explore our Floor Plans
OFFERING A GLIMPSE
Into Catalina Village

Welcome to Catalina Village, where comfort meets convenience in the heart of Houston. Our though",,,,,,,,Habitat Locators,,,,0,false,,,3560 Dixie Dr,"3560 Dixie Dr, Houston, TX 77021",confirmed,,29.7025684,-95.36604179999999,799,799,799,999,999,999,https://www.catalinavillageapts.com/,https://www.catalinavillageapts.com/,2026-05-27T23:47:54
512,Dominion Post Oak,"2323 McCue Road Houston , TX 77056",Houston,TX,,,"2
Beds
03
Beds
View Floor Plans 
High-Rise Living at its Finest
Welcome to
Dominion Post Oak

Located in the prestigious Galleria area, Dominion Post Oak embodies modern",,,,,,,,Habitat Locators,,,,0,false,,,"2323 McCue Road Houston , TX 77056","2323 McCue Rd, Houston, TX 77056",confirmed,,29.7442481,-95.46367010000002,,,,,,,https://www.dominionpostoak.com/,https://www.dominionpostoak.com/,2026-05-27T23:55:33
513,East End Lofts,"2115 Runnels St Houston , TX 77003",Houston,TX,1644,1879,"t #
Max Rent
SEARCH
FLOOR PLANS
LOFT STYLE APARTMENTS

Our historic building is a former warehouse reinvented as loft style apartments. If you're looking for options, we",,,,,,,,Habitat Locators,,,,0,false,,,"2115 Runnels St Houston , TX 77003","2115 Runnels St, Houston, TX 77003",confirmed,,29.76089589999999,-95.3470198,1644,1644,1644,1879,1879,1879,https://www.theeastendlofts.com/,https://www.theeastendlofts.com/,2026-05-27T23:56:22
514,East Heights,"770 Strawberry Pines Ct Houston , TX 77009",Houston,TX,600,2499,"713-955-8383
 
HOME
FLOOR PLANS
AMENITIES 
PHOTOS
NEIGHBORHOOD
PAY WITH BILT
PREFERRED EMPLOYER PROGRAM
TOUR YOUR WAY 
CONTACT US
Login 
Life at our community is like now",,,,,,,,Habitat Locators,,,,0,false,,,"770 Strawberry Pines Ct Houston , TX 77009","770 Strawberry Pines Ct, Houston, TX 77009",confirmed,,29.806617,-95.3805411,600,600,600,2499,2499,2499,https://www.eastheightsliving.com/,https://www.eastheightsliving.com/,2026-05-27T23:56:30
515,Gables Cityscape,"3720 West Alabama, Houston, TX 77027",Houston,TX,1112,3403,"vailable:

View All Floor Plans

Total Monthly Cost of Rental Starting From: $1,112.00*

1 Bedroom

Total Monthly Cost of Rental Starting From: $1,112.00*

2 Bedroom

Tot",,,,,,,,Habitat Locators,,,,0,false,,,"3720 West Alabama, Houston, TX 77027","3720 W Alabama St, Houston, TX 77027",confirmed,,29.7393291,-95.4381452,1112,1112,1112,3403,3403,3403,https://www.gables.com/communities/texas/houston/gables-cityscape,https://www.gables.com/communities/texas/houston/gables-cityscape,2026-05-28T00:03:54
516,Gables Citywalk,"2828 Greenbriar, Houston, TX 77098",Houston,TX,1139,3337,"vailable:

View All Floor Plans

Total Monthly Cost of Rental Starting From: $1,139.00*

1 Bedroom

Total Monthly Cost of Rental Starting From: $1,139.00*

2 Bedroom

Tot",,,,,,,,Habitat Locators,,,,0,false,,,"2828 Greenbriar, Houston, TX 77098","2828 Greenbriar Dr, Houston, TX 77098",confirmed,,29.7397724,-95.414082,1139,1139,1139,3337,3337,3337,https://www.gables.com/communities/texas/houston/gables-citywalk-waterford-square,https://www.gables.com/communities/texas/houston/gables-citywalk-waterford-square,2026-05-28T00:04:09
517,Gables Revere Upper Kirby,"3206 Revere St, Houston, TX 77098",Houston,TX,1578,4929,"vailable:

View All Floor Plans

Total Monthly Cost of Rental Starting From: $1,578.00*

Studio

Notify Me

1 Bedroom

Total Monthly Cost of Rental Starting From: $1,578.",,,,,,,,Habitat Locators,,,,0,false,,,"3206 Revere St, Houston, TX 77098","3206 Revere St, Houston, TX 77098",confirmed,,29.7374135,-95.4166188,1578,1578,1578,4929,4929,4929,https://www.gables.com/revereupperkirby,https://www.gables.com/revereupperkirby,2026-05-28T00:04:41
518,Galleria Oaks,5151 Richmond Ave,Houston,TX,500,500,"-373-5020
APPLY NOW
FLOOR PLANS
PHOTO GALLERY
VIRTUAL TOUR
AMENITIES
NEIGHBORHOOD
MAP + DIRECTIONS
CONTACT US
RESIDENTS
971-373-5020

YOUR URBAN OASIS
GALLERIA OAKS APART",,,,,,,,Habitat Locators,,,,0,false,,,5151 Richmond Ave,"5151 Richmond Ave, Houston, TX 77056",confirmed,,29.7314437,-95.4648061,500,500,500,500,500,500,https://www.galleriaoaks5151.com/,https://www.galleriaoaks5151.com/,2026-05-28T00:05:10
519,Greenbriar Bend,"7000 Greenbriar Drive, Houston, TX 77030",Houston,TX,,,"ents
Apply Now
Home
Floor Plans
Features & Amenities
Neighborhood
Gallery
Contact
WELCOME TO THE PLACE YOU'D LOVE TO CALL HOME!

Welcome to Greenbriar Bend, where quality",,,,,,,,Habitat Locators,,,,0,false,(713) 660-9996,,"7000 Greenbriar Drive, Houston, TX 77030","7000 Greenbriar Dr, Houston, TX 77030",confirmed,,29.7045041,-95.4120118,,,,,,,https://www.greenbriarbend.com/,https://www.greenbriarbend.com/,2026-05-28T00:06:14
520,HAUS Memorial Park,"6400 Washington Avenue Houston, TX 77007",Houston,TX,587,587,"ous Floorplans

1 & 2 Bedrooms

Find Your Floorplan

Your new home awaits.

Contact Us
Book a Tour

Unbeatable Location

Houston, TX

View Our Location
 Pet Policy
	

Our",,,"an elevated lifestyle. With a new name comes a new vision—luxurious amenities, sophisticated design, and an unparalleled living experience.",,,,,Habitat Locators,,,,0,false,(346) 589-7069,,"6400 Washington Avenue Houston, TX 77007","6400 Washington Ave, Houston, TX 77007",confirmed,,29.7753568,-95.4261942,,,,587,587,587,https://hausmemorialpark.com/,https://hausmemorialpark.com/,2026-05-28T00:06:21
521,Hanover Post Oak,,Houston,TX,1000,1000,,,,,,,,,Habitat Locators,,,,0,false,,,,"1750 Sky Lark Ln, Houston, TX 77056",google_only,,29.7489267,-95.4638959,1000,1000,1000,1000,1000,1000,https://www.hanoverpostoak.com/,https://www.hanoverpostoak.com/,2026-05-28T00:07:03
522,Harlow River Oaks,"70 East Briar Hollow Lane Houston , TX 77027",Houston,TX,,,"tent
Home
Amenities
Floor Plans 
Photos
Neighborhood 
Contact Us 
Schedule a Tour
Login 
 
Phone Number
+1 281-519-3899
Live in the Loop at Harlow River Oaks
View Availab",,,"offers, free giveaways, and once-in-a-lifetime deals.",,,,,Habitat Locators,,,,0,false,,,"70 East Briar Hollow Lane Houston , TX 77027","70 E Briar Hollow Ln, Houston, TX 77027",confirmed,,29.7476121,-95.4496435,,,,,,,https://www.harlowriveroaks.com/,https://www.harlowriveroaks.com/,2026-05-28T00:07:48
523,Heights On Katy,,Houston,TX,,,,,,,,,,,Habitat Locators,,,,0,false,,,,"7105 Old Katy Rd, Houston, TX 77024",google_only,,29.782246,-95.44731469999999,,,,,,,http://www.livesantoro.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,http://www.livesantoro.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,2026-05-28T00:08:30
524,Kingswood Village,3233 Mangum Rd,Houston,TX,,,"CHEDULE A TOUR
HOME
FLOOR PLANS
SCHEDULE A TOUR
SITE MAP
PHOTO GALLERY
AMENITIES
NEIGHBORHOOD
CONTACT US
RESIDENT PORTAL
MAP + DIRECTIONS
SPECIALS

UNMATCHED LIVING IN HO",,,,,,,,Habitat Locators,,,,0,false,(713) 714-0924,,3233 Mangum Rd,"3233 Mangum Rd, Houston, TX 77092",confirmed,,29.8173142,-95.4618524,,,,,,,https://www.kingswoodvillageapartments.com/,https://www.kingswoodvillageapartments.com/,2026-05-28T00:12:54
525,Lanesborough,"1801 Bering Drive Houston, TX 77057",Houston,TX,,,"locations, spacious floor plans and extra features (covered parking, huge fitness facilities, multiple pools and spas, planned social events) make a Richdale corporate ap",,,"ed in every room and suite, hotel guests are assured their every need is well served - with thought, surprise and charm. Celebrated as a din",,,,,Habitat Locators,,,,0,false,(207) 259-5599,reservations@lanesborough.com,"1801 Bering Drive Houston, TX 77057","1819 S Braeswood Blvd, Houston, TX 77030",mismatch,"scraped='1801 Bering Drive Houston, TX 77057' | google='1819 S Braeswood Blvd, Houston, TX 77030'",29.7004749,-95.4038539,,,,,,,https://www.texasmedicalcenterapartments.com/?utm_source=gmb&utm_medium=organic&utm_campaign=postengine&utm_content=primary,https://www.texasmedicalcenterapartments.com/?utm_source=gmb&utm_medium=organic&utm_campaign=postengine&utm_content=primary,2026-05-28T00:15:43
526,Law Harrington,"2222 Cleburne St, Houston, TX 77006",Houston,TX,,,"in finding the best floor plan for your lifestyle. It’s time to love where you live. Stop by for a visit today.

 

FACILITY INFORMATION
THE LAW HARRINGTON SENIOR LIVING",,,,,,,,Habitat Locators,,,,0,false,(713) 529-0037,lawharringtonseniorlivingmgr@hettig-kahn.com,"2222 Cleburne St, Houston, TX 77006","2222 Cleburne St, Houston, TX 77004",confirmed,,29.7289764,-95.3713234,,,,,,,https://montrosecenter.org/micro-sites/law-harrington/,https://montrosecenter.org/micro-sites/law-harrington/,2026-05-28T00:16:19
527,Melia Medical Center,"8383 El Mundo Street Houston , TX 77054",Houston,TX,,,"ent
HOME
AMENITIES 
FLOOR PLANS 
PHOTOS
ESSENTIAL HOUSING
SISTER PROPERTIES
MAP
CONTACT US 
Login 
 Language 
Apartments in
HOUSTON, TX

 
Phone Number
+1 844-790-6515
EX",,,,,,,,Habitat Locators,,,,0,false,,,"8383 El Mundo Street Houston , TX 77054","8383 El Mundo St, Houston, TX 77054",confirmed,,29.6822475,-95.3864298,,,,,,,https://meliamedicalcenter.com/,https://meliamedicalcenter.com/,2026-05-28T00:19:58
528,Memorial Towers,"5400 Memorial Dr Houston , TX 77007",Houston,TX,1303,1468,"LE A TOUR
AMENITIES
FLOOR PLANS
PHOTOS
MAP
CONTACT US
SEARCH.
VIEW.
LOVE.
CHECK AVAILABILITY 
Welcome to
MEMORIAL TOWERS APARTMENTS
Apartments on Memorial Drive, Houston",,,Services and specialties,,,,,Habitat Locators,,,,0,false,,,"5400 Memorial Dr Houston , TX 77007","5400 Memorial Dr Ste 505, Houston, TX 77007",confirmed,,29.7619502,-95.4167294,1303,1303,1303,1468,1468,1468,https://mthou.com/,https://mthou.com/,2026-05-28T00:21:01
529,Montabella At Oak Forest,"4000 W 34th Street Houston, TX 77092",Houston,TX,,,"in content
SPECIALS
FLOOR PLANS
PHOTOS
APPLY
UHP
OPEN MENU
Home
Specials
Photos
Floor Plans & Availability
Amenities
Pets
Neighborhood
Apply
Contact
Nearby Communities
Re",,,,,,,,Habitat Locators,,,,0,false,(989) 427-5148,,"4000 W 34th Street Houston, TX 77092","4000 W 34th St, Houston, TX 77092",confirmed,,29.81767139999999,-95.4497711,,,,,,,https://www.montabellaapartments.com/,https://www.montabellaapartments.com/,2026-05-28T00:56:12
